sofifa_id,long_name,league_name,nationality_name,goals
262287,Farhan Al Azmi,Saudi Abdul L. Jameel League,Saudi Arabia,
191437,Ali Ibrahim Al Mazyadi,Saudi Abdul L. Jameel League,Saudi Arabia,
208988,Hussain Abdoh Al Shae'an,Saudi Abdul L. Jameel League,Saudi Arabia,
209169,Hussain Al Shuwaysh,Saudi Abdul L. Jameel League,Saudi Arabia,
209188,Jehad Al Zoaed,Saudi Abdul L. Jameel League,Saudi Arabia,
210206,Abdulaziz Jaber Majrashi,Saudi Abdul L. Jameel League,Saudi Arabia,
210790,Ali Faraj Al Zubaidi,Saudi Abdul L. Jameel League,Saudi Arabia,
210791,Abdullah Al Saleh,Saudi Abdul L. Jameel League,Saudi Arabia,
220023,Abdullah Haif Al-Shammari,Saudi Abdul L. Jameel League,Saudi Arabia,
225198,Ahmad Jamal Al Hbeab,Saudi Abdul L. Jameel League,Saudi Arabia,
228250,Hamdan Ashwi Al-Ruwaili,Saudi Abdul L. Jameel League,Saudi Arabia,
228611,Dawood Hussain Al Saeed,Saudi Abdul L. Jameel League,Saudi Arabia,
230749,Amin Mohammed Jan Bukhari,Saudi Abdul L. Jameel League,Saudi Arabia,
231171,Nayef Abdullah Hazazi,Saudi Abdul L. Jameel League,Saudi Arabia,
231486,Abdul Wahab Jafar,Saudi Abdul L. Jameel League,Saudi Arabia,
232904,Abdulrahman Mutlaq Al-Dawsari,Saudi Abdul L. Jameel League,Saudi Arabia,
235162,Hassan Al Habib,Saudi Abdul L. Jameel League,Saudi Arabia,
235656,Waleed Hezam Al Anazi,Saudi Abdul L. Jameel League,Saudi Arabia,
236733,Ahmed Shair Al-Najei,Saudi Abdul L. Jameel League,Saudi Arabia,
238357,Abdulaziz Majrashi,Saudi Abdul L. Jameel League,Saudi Arabia,
240463,Mohammed Abdullah Al-Majhad,Saudi Abdul L. Jameel League,Saudi Arabia,
242114,Ibrahim Mahnashi,Saudi Abdul L. Jameel League,Saudi Arabia,
242221,Ali Saleh Mohammed Al-Nemer,Saudi Abdul L. Jameel League,Saudi Arabia,
242225,Jabor Issa,Saudi Abdul L. Jameel League,Saudi Arabia,
242507,Nasser Salman Al-Omran,Saudi Abdul L. Jameel League,Saudi Arabia,
243045,Abdullah Ahmed Khateeb,Saudi Abdul L. Jameel League,Saudi Arabia,
245481,Yazeed Bakr Al Bakr,Saudi Abdul L. Jameel League,Saudi Arabia,
245521,Masoud Hamad Bakheet,Saudi Abdul L. Jameel League,Saudi Arabia,
251184,Karam Ibrahim Mohammed Barnawi,Saudi Abdul L. Jameel League,Saudi Arabia,
251506,Muhannad Al Najai,Saudi Abdul L. Jameel League,Saudi Arabia,
251906,Saleh Yahya Al Abbas,Saudi Abdul L. Jameel League,Saudi Arabia,
255837,Nader Abdullah Al Sharari,Saudi Abdul L. Jameel League,Saudi Arabia,
258801,Ismail Ahmed Omar,Saudi Abdul L. Jameel League,Saudi Arabia,
259103,Fahad Mohammed Al Harbi,Saudi Abdul L. Jameel League,Saudi Arabia,
259359,Mohammed Zayed Al-Ghamdi,Saudi Abdul L. Jameel League,Saudi Arabia,
208987,Ibrahim Zaid Al-Malki,Saudi Abdul L. Jameel League,Saudi Arabia,
228610,Omar Al-Mazial,Saudi Abdul L. Jameel League,Saudi Arabia,
228794,Majed Al Najrani,Saudi Abdul L. Jameel League,Saudi Arabia,
228795,Mazen Abu Shararah,Saudi Abdul L. Jameel League,Saudi Arabia,
230762,Saeed Al Hamsal,Saudi Abdul L. Jameel League,Saudi Arabia,
231735,Abdulmohsen Fallatah,Saudi Abdul L. Jameel League,Saudi Arabia,
234070,Majed Omar Kanabah,Saudi Abdul L. Jameel League,Saudi Arabia,
235479,Abdulrahman Khalid Al Rio,Saudi Abdul L. Jameel League,Saudi Arabia,
240486,Mohammed Naji Abdulrahman Abu Ayed,Saudi Abdul L. Jameel League,Saudi Arabia,
240534,Muhammad Abdul Fallatah,Saudi Abdul L. Jameel League,Saudi Arabia,
241963,Hamed Abdullah Al Ghamdi,Saudi Abdul L. Jameel League,Saudi Arabia,
242661,Haroune Camara,Saudi Abdul L. Jameel League,Saudi Arabia,
243153,Mukhair Al Rashidi,Saudi Abdul L. Jameel League,Saudi Arabia,
245737,Omar Hamad Al-Owdah,Saudi Abdul L. Jameel League,Saudi Arabia,
246838,Rakan Shamlan Al-Enezi,Saudi Abdul L. Jameel League,Saudi Arabia,
248339,Abdulaziz Saeed N Al Shahrani,Saudi Abdul L. Jameel League,Saudi Arabia,
251091,Hussain Ahmed Al-Eisa,Saudi Abdul L. Jameel League,Saudi Arabia,
252535,Mohamed Falah Al Sahli,Saudi Abdul L. Jameel League,Saudi Arabia,
253440,Ayman Yahya Salem,Saudi Abdul L. Jameel League,Saudi Arabia,
255531,Sultan Abood Faqihi,Saudi Abdul L. Jameel League,Saudi Arabia,
256329,Hassan Ahmad Al Shammrani,Saudi Abdul L. Jameel League,Saudi Arabia,
256331,Muteb Al Harbi,Saudi Abdul L. Jameel League,Saudi Arabia,
262554,Abdulaziz Al Hurabi,Saudi Abdul L. Jameel League,Saudi Arabia,
225061,Ahmad Ali Saleem Al Rehaili Al Harbi,Saudi Abdul L. Jameel League,Saudi Arabia,
225195,Abdulhadi Radan Al-Harajin,Saudi Abdul L. Jameel League,Saudi Arabia,
235975,Abdulaziz Hassan Al-Aryani,Saudi Abdul L. Jameel League,Saudi Arabia,
237020,Mohammed Ali Al-Zubaidi,Saudi Abdul L. Jameel League,Saudi Arabia,
237722,Hassan Mousa Alqayd,Saudi Abdul L. Jameel League,Saudi Arabia,
238545,Firas Tariq Nasser Al-Buraikan,Saudi Abdul L. Jameel League,Saudi Arabia,
238844,Khaled Al Dubaysh,Saudi Abdul L. Jameel League,Saudi Arabia,
240684,Fawaz Awadh Al-Torais,Saudi Abdul L. Jameel League,Saudi Arabia,
240857,Abdullah Yahya Majrashi,Saudi Abdul L. Jameel League,Saudi Arabia,
241862,Awn Mutlaq Al Slaluli,Saudi Abdul L. Jameel League,Saudi Arabia,
241954,Yousef Sami Al-Mozairib Al-Shammari,Saudi Abdul L. Jameel League,Saudi Arabia,
242047,Saad Al Selouli,Saudi Abdul L. Jameel League,Saudi Arabia,
245088,Mohammed Ahmed Alhaeti,Saudi Abdul L. Jameel League,Saudi Arabia,
245506,Hani Ismaeel Al-Sebyani,Saudi Abdul L. Jameel League,Saudi Arabia,
248340,Bader Mohammed Munshi,Saudi Abdul L. Jameel League,Saudi Arabia,
248836,Waleed Abdul Wahab Al Ahmad,Saudi Abdul L. Jameel League,Saudi Arabia,
253069,Mohammed Jafar Al-Hasawi,Saudi Abdul L. Jameel League,Saudi Arabia,
259354,Ibrahim Al Nakhli,Saudi Abdul L. Jameel League,Saudi Arabia,
262288,Abdulrahman Al Harthi,Saudi Abdul L. Jameel League,Saudi Arabia,
264013,Fahad Al Obaid,Saudi Abdul L. Jameel League,Saudi Arabia,
210925,Saqer Otayf,Saudi Abdul L. Jameel League,Saudi Arabia,
211135,Mohammed Attiyah Eisa,Saudi Abdul L. Jameel League,Saudi Arabia,
232325,Muteb Al Mutlaq,Saudi Abdul L. Jameel League,Saudi Arabia,
232673,Marwan Al Haidari,Saudi Abdul L. Jameel League,Saudi Arabia,
234988,Mohammed Al Saeed,Saudi Abdul L. Jameel League,Saudi Arabia,
235058,Osama Al Saleem,Saudi Abdul L. Jameel League,Saudi Arabia,
235710,Abdullah Al Yousif,Saudi Abdul L. Jameel League,Saudi Arabia,
244883,Abdulrahman Al Yami,Saudi Abdul L. Jameel League,Saudi Arabia,
245518,Mohammad Al Thani,Saudi Abdul L. Jameel League,Saudi Arabia,
245574,Abdulrahman Al Dakheel,Saudi Abdul L. Jameel League,Saudi Arabia,
245813,Abdulelah Al Shammari,Saudi Abdul L. Jameel League,Saudi Arabia,
246795,Yousef Saad Al Harbi,Saudi Abdul L. Jameel League,Saudi Arabia,
246837,Naif Saeed Almas,Saudi Abdul L. Jameel League,Saudi Arabia,
253207,Abdullah Ibrahim Al Qahtani,Saudi Abdul L. Jameel League,Saudi Arabia,
258952,Ibrahim Ali Al-Barakah,Saudi Abdul L. Jameel League,Saudi Arabia,
259128,Sanousi Mohammed Al Hawsawi,Saudi Abdul L. Jameel League,Saudi Arabia,
262555,Hassan Al Jubairi,Saudi Abdul L. Jameel League,Saudi Arabia,
262951,Sulaiman Al Saeed,Saudi Abdul L. Jameel League,Saudi Arabia,
263267,Ibrahim Al Harbi,Saudi Abdul L. Jameel League,Saudi Arabia,
219936,Mohammed Al Wakid,Saudi Abdul L. Jameel League,Saudi Arabia,
222014,Hamed Fallatah,Saudi Abdul L. Jameel League,Saudi Arabia,
226450,Mohammed Ahmed Awaji,Saudi Abdul L. Jameel League,Saudi Arabia,
228253,Mansour Salem Jawhar,Saudi Abdul L. Jameel League,Saudi Arabia,
228784,Qassem Lajami,Saudi Abdul L. Jameel League,Saudi Arabia,
242245,Fahad Ayidh Al-Rashidi,Saudi Abdul L. Jameel League,Saudi Arabia,
242246,Thaar Al Otaibi,Saudi Abdul L. Jameel League,Saudi Arabia,
242558,Ramzi Solan,Saudi Abdul L. Jameel League,Saudi Arabia,
251660,Abdulrahman Salem A Al-Safari,Saudi Abdul L. Jameel League,Saudi Arabia,
253387,Fahad Al Hamad,Saudi Abdul L. Jameel League,Saudi Arabia,
258696,Abdullah Al Dawsari,Saudi Abdul L. Jameel League,Saudi Arabia,
259266,Saud Saad Zidan,Saudi Abdul L. Jameel League,Saudi Arabia,
263024,Mohammed Al Kunaydiri,Saudi Abdul L. Jameel League,Saudi Arabia,
263160,Ahmed Al Jowayed,Saudi Abdul L. Jameel League,Saudi Arabia,
264458,Abdullah Matuq,Saudi Abdul L. Jameel League,Saudi Arabia,
208932,Abdullah Hamdan Al Shammari,Saudi Abdul L. Jameel League,Saudi Arabia,
211258,Hani Mohammed Al-Nahedh,Saudi Abdul L. Jameel League,Saudi Arabia,
231146,Waleed Al Enazi,Saudi Abdul L. Jameel League,Saudi Arabia,
235897,Abdalmajeed Obaid Al-Mutairi,Saudi Abdul L. Jameel League,Saudi Arabia,
240518,Saleh Al Nashmi,Saudi Abdul L. Jameel League,Saudi Arabia,
243273,Abdulmohsen Al Qahtani,Saudi Abdul L. Jameel League,Saudi Arabia,
244966,Abdulrahman Al Dhafeeri,Saudi Abdul L. Jameel League,Saudi Arabia,
245420,Hussain Saleh Qasim Salem,Saudi Abdul L. Jameel League,Saudi Arabia,
248203,Firas Al Ghamdi,Saudi Abdul L. Jameel League,Saudi Arabia,
253066,Abdullah Nasser,Saudi Abdul L. Jameel League,Saudi Arabia,
253078,Abdullah Ahmed Al Hassan,Saudi Abdul L. Jameel League,Saudi Arabia,
254792,Mohammed Al Mahasneh,Saudi Abdul L. Jameel League,Saudi Arabia,
257842,Haitham Mohammed Asiri,Saudi Abdul L. Jameel League,Saudi Arabia,
258711,Fahad Hadl Al-Shammeri,Saudi Abdul L. Jameel League,Saudi Arabia,
259174,Abdulelah Abdullah Al-Burayh,Saudi Abdul L. Jameel League,Saudi Arabia,
259348,Mutair Al Zahrani,Saudi Abdul L. Jameel League,Saudi Arabia,
259379,Abdulaziz Abdullah Al-Alawi,Saudi Abdul L. Jameel League,Saudi Arabia,
259455,Abdulaziz Ahmed Damdam,Saudi Abdul L. Jameel League,Saudi Arabia,
260373,Omar Damen Al Ruwaili,Saudi Abdul L. Jameel League,Saudi Arabia,
260585,Masoud Faraj Al-Rubaie Al-Yami,Saudi Abdul L. Jameel League,Saudi Arabia,
263140,Ahmed Al Geaidy,Saudi Abdul L. Jameel League,Saudi Arabia,
263152,Abdullah Hawsawi,Saudi Abdul L. Jameel League,Saudi Arabia,
263277,Hassan Al Mohammed,Saudi Abdul L. Jameel League,Saudi Arabia,
263403,Mohammed Al Aqel,Saudi Abdul L. Jameel League,Saudi Arabia,
263895,Khalid Eid Al Mahous,Saudi Abdul L. Jameel League,Saudi Arabia,
263902,Bader Al Enazi,Saudi Abdul L. Jameel League,Saudi Arabia,
240460,Basil Al Bahrani,Saudi Abdul L. Jameel League,Saudi Arabia,
243213,Saleh Abdullah Al Ohaymid,Saudi Abdul L. Jameel League,Saudi Arabia,
245427,Monther Al Nakhli,Saudi Abdul L. Jameel League,Saudi Arabia,
245493,Muhannad Al Qaydhi,Saudi Abdul L. Jameel League,Saudi Arabia,
248242,Mohammad Maizn Bassas,Saudi Abdul L. Jameel League,Saudi Arabia,
253038,Ail Fuad Mohammed Hassan,Saudi Abdul L. Jameel League,Saudi Arabia,
257529,Hamad Abdan Al Abdan,Saudi Abdul L. Jameel League,Saudi Arabia,
257965,Hassan Al Slais,Saudi Abdul L. Jameel League,Saudi Arabia,
259343,Khaled Daghriri,Saudi Abdul L. Jameel League,Saudi Arabia,
263266,Sultan Al Harbi,Saudi Abdul L. Jameel League,Saudi Arabia,
263894,Adeeb Al Haizan,Saudi Abdul L. Jameel League,Saudi Arabia,
263974,Yacoub Al Hassan,Saudi Abdul L. Jameel League,Saudi Arabia,
264264,Rayan Al Qahtani,Saudi Abdul L. Jameel League,Saudi Arabia,
240531,Moataz Al-Baqaawi,Saudi Abdul L. Jameel League,Saudi Arabia,
245524,Hammad Al Shaie,Saudi Abdul L. Jameel League,Saudi Arabia,
252872,Majed Al Ghamdi,Saudi Abdul L. Jameel League,Saudi Arabia,
253079,Meshal Khayrallah Al-Sebyani,Saudi Abdul L. Jameel League,Saudi Arabia,
253080,Ahmed Atallah Alanzy,Saudi Abdul L. Jameel League,Saudi Arabia,
255836,Malek Saad Al-Abdulmonam,Saudi Abdul L. Jameel League,Saudi Arabia,
256330,Dhaidan Al Mutairi,Saudi Abdul L. Jameel League,Saudi Arabia,
259358,Awad Haidar Al Nashri,Saudi Abdul L. Jameel League,Saudi Arabia,
259940,Hazim Hassan Al Zahrani,Saudi Abdul L. Jameel League,Saudi Arabia,
260343,Saad Fahad Al Nasser,Saudi Abdul L. Jameel League,Saudi Arabia,
260703,Hassan Al Ali,Saudi Abdul L. Jameel League,Saudi Arabia,
261881,Rayan Darwish Albloushi,Saudi Abdul L. Jameel League,Saudi Arabia,
263161,Basil Al Sayali,Saudi Abdul L. Jameel League,Saudi Arabia,
263182,Ziyad Al Johani,Saudi Abdul L. Jameel League,Saudi Arabia,
263220,Nawaf Al Areefi,Saudi Abdul L. Jameel League,Saudi Arabia,
263998,Talal Al Showaiqi,Saudi Abdul L. Jameel League,Saudi Arabia,
264203,Rayan Hamed,Saudi Abdul L. Jameel League,Saudi Arabia,
264204,Abdulaziz Atif,Saudi Abdul L. Jameel League,Saudi Arabia,
264206,Ahmed Bahusayn,Saudi Abdul L. Jameel League,Saudi Arabia,
264413,Mutlaq Al Hurayji,Saudi Abdul L. Jameel League,Saudi Arabia,
245435,Rakan Bassam Najjar,Saudi Abdul L. Jameel League,Saudi Arabia,
245455,Mohammed Mohsin Al-Dhafiri,Saudi Abdul L. Jameel League,Saudi Arabia,
248256,Meshari Sanyor,Saudi Abdul L. Jameel League,Saudi Arabia,
255368,Nawaf Dhahi Al-Aqidi,Saudi Abdul L. Jameel League,Saudi Arabia,
255369,Mohammed Khalil Maran,Saudi Abdul L. Jameel League,Saudi Arabia,
258541,Mohmmed Ziyad Al-Nukhylan,Saudi Abdul L. Jameel League,Saudi Arabia,
259357,Mohammed Al Oufi,Saudi Abdul L. Jameel League,Saudi Arabia,
259378,Abdullah Al Shanqeeti,Saudi Abdul L. Jameel League,Saudi Arabia,
259426,Ahmed Al Ghamdi,Saudi Abdul L. Jameel League,Saudi Arabia,
259428,Fahad Khalid Al-Dossari,Saudi Abdul L. Jameel League,Saudi Arabia,
260010,Saad Yaslam Balobaid,Saudi Abdul L. Jameel League,Saudi Arabia,
260414,Abbas Sadiq Al Hassan,Saudi Abdul L. Jameel League,Saudi Arabia,
261109,Hazazi Sulaiman Yahya,Saudi Abdul L. Jameel League,Saudi Arabia,
261190,Mohammed Bassam Alhurayji,Saudi Abdul L. Jameel League,Saudi Arabia,
261357,Abdullah Hadi Radif,Saudi Abdul L. Jameel League,Saudi Arabia,
261872,Nawaf Al Saadi,Saudi Abdul L. Jameel League,Saudi Arabia,
263867,Abdulrahman Al Sanbi,Saudi Abdul L. Jameel League,Saudi Arabia,
263884,Saad Al Mousa,Saudi Abdul L. Jameel League,Saudi Arabia,
263977,Nawaf Al Rashoudi,Saudi Abdul L. Jameel League,Saudi Arabia,
264232,Abdulkareem Al Sultan,Saudi Abdul L. Jameel League,Saudi Arabia,
264271,Mohammed Marzouq,Saudi Abdul L. Jameel League,Saudi Arabia,
245423,Ibrahim Al Otaibi,Saudi Abdul L. Jameel League,Saudi Arabia,
258537,Tariq Al Shahrani,Saudi Abdul L. Jameel League,Saudi Arabia,
259347,Mohammed Al Dhulayfi,Saudi Abdul L. Jameel League,Saudi Arabia,
259349,Mansor Faiez Al-Beshe,Saudi Abdul L. Jameel League,Saudi Arabia,
260250,Ziyad Maher Al Jari,Saudi Abdul L. Jameel League,Saudi Arabia,
260838,Fares Al Garzae,Saudi Abdul L. Jameel League,Saudi Arabia,
260977,Faisal Al Ghamdi,Saudi Abdul L. Jameel League,Saudi Arabia,
263766,Othman Al Othman,Saudi Abdul L. Jameel League,Saudi Arabia,
263824,Musab Al Juwair,Saudi Abdul L. Jameel League,Saudi Arabia,
258659,Meshal Al Shammari,Saudi Abdul L. Jameel League,Saudi Arabia,
264341,Fahad Al Suyayfi,Saudi Abdul L. Jameel League,Saudi Arabia,
264190,Rashed Al Muwainea,Saudi Abdul L. Jameel League,Saudi Arabia,
264340,Khalil Al Absi,Saudi Abdul L. Jameel League,Saudi Arabia,
216267,Andrew Robertson,English Premier League,Scotland,
226491,Kieran Tierney,English Premier League,Scotland,
237238,Scott McTominay,English Premier League,Scotland,
210881,John McGinn,English Premier League,Scotland,
49000,Allan James McGregor,Scottish Premiership,Scotland,
202282,Stuart Armstrong,English Premier League,Scotland,
226093,Ché Adams,English Premier League,Scotland,
171972,James McArthur,English Premier League,Scotland,
185068,Johnny Russell,USA Major League Soccer,Scotland,
189177,John Fleck,English League Championship,Scotland,
189218,Ryan Jack,Scottish Premiership,Scotland,
189456,Liam Cooper,English Premier League,Scotland,
195202,Tom Cairney,English League Championship,Scotland,
198904,Grant Hanley,English Premier League,Scotland,
200630,James Forrest,Scottish Premiership,Scotland,
207807,Ryan Fraser,English Premier League,Scotland,
208919,Ryan Gauld,USA Major League Soccer,Scotland,
211093,Callum William McGregor,Scottish Premiership,Scotland,
234111,David Turnbull,Scottish Premiership,Scotland,
186395,Matt Ritchie,English Premier League,Scotland,
213884,Ryan Christie,English League Championship,Scotland,
155946,Robert Snodgrass,English League Championship,Scotland,
183540,Barry Ryan Bannan,English League One,Scotland,
188166,Matt Phillips,English League Championship,Scotland,
201368,Kenny McLean,English Premier League,Scotland,
221890,Jay Fulton,English League Championship,Scotland,
221908,Lewis Morgan,USA Major League Soccer,Scotland,
245992,Billy Gilmour,English Premier League,Scotland,
134820,Scott Brown,Scottish Premiership,Scotland,
163261,Phil Bardsley,English Premier League,Scotland,
200302,Graeme Shinnie,English League Championship,Scotland,
220031,Oliver McBurnie,English League Championship,Scotland,
225317,Kevin Nisbet,Scottish Premiership,Scotland,
242280,Lewis Ferguson,Scottish Premiership,Scotland,
164769,Steven Fletcher,English League Championship,Scotland,
200443,Barry James Douglas,Polish T-Mobile Ekstraklasa,Scotland,
202539,Leigh Griffiths,Scottish Premiership,Scotland,
205054,Kal Naismith,English League Championship,Scotland,
225974,Scott McKenna,English League Championship,Scotland,
226508,Greg John Taylor,Scottish Premiership,Scotland,
233484,Allan Campbell,English League Championship,Scotland,
247279,Lyndon John Dykes,English League Championship,Scotland,
140498,David Marshall,English League Championship,Scotland,
184624,Jordan Rhodes,English League Championship,Scotland,
188094,Jonathan Peter McLaughlin,Scottish Premiership,Scotland,
198625,Scott Bain,Scottish Premiership,Scotland,
208024,Murray Wallace,English League Championship,Scotland,
210724,Callum Thomas Owen Paterson,English League One,Scotland,
221281,Dominic Hyam,English League Championship,Scotland,
225203,Liam Patrick Kelly,Scottish Premiership,Scotland,
225316,Jack Hendry,Belgian Jupiler Pro League,Scotland,
235028,Thomas Mcintyre,English League Championship,Scotland,
238505,Michael Andrew Johnston,Scottish Premiership,Scotland,
240439,Ryan Porteous,Scottish Premiership,Scotland,
248808,Aaron Hickey,Italian Serie A,Scotland,
53110,Craig Sinclair Gordon,Scottish Premiership,Scotland,
169710,Liam Robert Bridcutt,English League One,Scotland,
178417,Charlie Patrick Mulgrew,Scottish Premiership,Scotland,
186449,Liam Kelly,English League Championship,Scotland,
189110,Paul Hanlon,Scottish Premiership,Scotland,
193716,Daniel John Wilson,USA Major League Soccer,Scotland,
198377,Liam Jordan Palmer,English League One,Scotland,
204353,Craig Forsyth,English League Championship,Scotland,
205145,Scott Stewart Fraser,English League One,Scotland,
209935,Declan Patrick Gallagher,Scottish Premiership,Scotland,
212487,Michael Rose,English League Championship,Scotland,
212516,John Souttar,Scottish Premiership,Scotland,
219952,Liam Henderson,Italian Serie A,Scotland,
223727,Craig MacGillivray,English League One,Scotland,
224842,Greg Docherty,English League Championship,Scotland,
225589,Jason Kerr,English League One,Scotland,
227945,Stuart John Findlay,USA Major League Soccer,Scotland,
234229,Ross McCrorie,Scottish Premiership,Scotland,
235729,David Robert Bates,Scottish Premiership,Scotland,
239350,Siriki Dembélé,English League Championship,Scotland,
255573,Stephen Welsh,Scottish Premiership,Scotland,
155976,Charles Graham Adam,Scottish Premiership,Scotland,
156675,Andrew Considine,Scottish Premiership,Scotland,
164766,Lee Wallace,English League Championship,Scotland,
184747,Chris Martin,English League Championship,Scotland,
189148,Jamie Murphy,Scottish Premiership,Scotland,
190962,Tom Aldred,Australian Hyundai A-League,Scotland,
200793,Clark Robertson,English League One,Scotland,
204033,Nicholas Devlin,Scottish Premiership,Scotland,
204269,Zander Clark,Scottish Premiership,Scotland,
204820,Gary Sean Mackay-Steven,Scottish Premiership,Scotland,
205015,Jack David Grimmer,English League One,Scotland,
209729,Barrie McKay,Scottish Premiership,Scotland,
211707,Paul McGinn,Scottish Premiership,Scotland,
213570,Stephen Gerard O'Donnell,Scottish Premiership,Scotland,
215638,Liam Lindsay,English League Championship,Scotland,
216218,Lawrence Shankland,Belgian Jupiler Pro League,Scotland,
222045,Craig Halkett,Scottish Premiership,Scotland,
222109,Christopher Cadden,Scottish Premiership,Scotland,
223746,Greg Alexander James Stewart,Indian Super League,Scotland,
223747,Stephen Kingsley,Scottish Premiership,Scotland,
224915,Scott Wright,Scottish Premiership,Scotland,
225632,Oliver Burke,English League Championship,Scotland,
225847,Stevie Patrick Mallan,Turkish Süper Lig,Scotland,
227287,Jamie William Lindsay,English League One,Scotland,
227951,Jamie Daniel Mccart,Scottish Premiership,Scotland,
256952,Shaun Antony Rooney,Scottish Premiership,Scotland,
167841,Christopher Jack Maguire,English League One,Scotland,
189186,Andrew Shinnie,Scottish Premiership,Scotland,
189833,Richard Neil Peter Tait,Scottish Premiership,Scotland,
201078,Callum Booth,Scottish Premiership,Scotland,
201085,Scott Allan,Scottish Premiership,Scotland,
205352,Jordan Gideon Archer,English League Championship,Scotland,
206563,Jason Derek Holt,Scottish Premiership,Scotland,
211096,Marcus Fraser,Scottish Premiership,Scotland,
222979,Liam Smith,Scottish Premiership,Scotland,
223263,Ziggy Gordon,Australian Hyundai A-League,Scotland,
224855,George William Byers,English League One,Scotland,
233727,Connor McLennan,Scottish Premiership,Scotland,
243841,Scott Pittman,Scottish Premiership,Scotland,
244319,Ross Cameron Stewart,English League One,Scotland,
244565,Ethan Erhahon,Scottish Premiership,Scotland,
255561,Josh Thomas Doig,Scottish Premiership,Scotland,
256421,Alan Forrest,Scottish Premiership,Scotland,
257896,Nathan Patterson,Scottish Premiership,Scotland,
159080,Craig James Bryson,Scottish Premiership,Scotland,
171971,Liam Craig,Scottish Premiership,Scotland,
175316,Lewis Stevenson,Scottish Premiership,Scotland,
189163,Alexander MacDonald,English League One,Scotland,
192439,Murray Davidson,Scottish Premiership,Scotland,
200449,Darren McGregor,Scottish Premiership,Scotland,
203043,Michael Francis O'Halloran,Scottish Premiership,Scotland,
205232,Dylan McGeouch,Scottish Premiership,Scotland,
206565,Jamie Walker,Scottish Premiership,Scotland,
208675,Anthony Paul Watt,Scottish Premiership,Scotland,
214924,Jordan McGhee,Scottish Premiership,Scotland,
215277,Lee Ashcroft,Scottish Premiership,Scotland,
219684,Sam Alastair Nicholson,English League Two,Scotland,
219948,Jason Steven Cummings,Scottish Premiership,Scotland,
220872,Greg Kiltie,Scottish Premiership,Scotland,
221906,Coll Ian Donaldson,Scottish Premiership,Scotland,
223104,Marc Graeme McNulty,Scottish Premiership,Scotland,
224487,Eamonn Brophy,Scottish Premiership,Scotland,
226438,Scott McMann,Scottish Premiership,Scotland,
227961,Jamie Robson,English League One,Scotland,
232519,Glenn Bell Dollar Middleton,Scottish Premiership,Scotland,
232668,Liam Craig Gordon,Scottish Premiership,Scotland,
240912,George Johnston,English League One,Scotland,
241058,Ross Callachan,Scottish Premiership,Scotland,
243807,Craig Sibbald,Scottish Premiership,Scotland,
243963,Kyle Magennis,Scottish Premiership,Scotland,
173654,Paul McGowan,Scottish Premiership,Scotland,
173695,Mark Reynolds,Scottish Premiership,Scotland,
190122,Paul Alexander Coutts,English League Two,Scotland,
193627,Nicholas Alexander McCormack Clark,Scottish Premiership,Scotland,
199146,Andrew William Halliday,Scottish Premiership,Scotland,
204282,Christopher Kane,Scottish Premiership,Scotland,
211144,Callum Jeffrey McFadzean,English League One,Scotland,
211536,Mark O'Hara,Scottish Premiership,Scotland,
215419,Cameron Kerr,Scottish Premiership,Scotland,
223265,Michael James Devlin,Scottish Premiership,Scotland,
223969,James Charles Jones,English National League,Scotland,
225279,Conor McGrandles,English League One,Scotland,
226084,Ryan Hardie,English League One,Scotland,
227947,Regan Hendry,English League Two,Scotland,
227953,Paul James McMullan,Scottish Premiership,Scotland,
228928,Samuel Mark Lavelle,English League One,Scotland,
230839,Zak Kennedy Jules,English League One,Scotland,
234072,Anthony Ralston,Scottish Premiership,Scotland,
237860,Kyle McAllister,Scottish Premiership,Scotland,
240513,Ethan Hamilton,English League One,Scotland,
241982,Elliot William Watt,English League Two,Scotland,
242965,Fraser Hornby,French Ligue 1,Scotland,
243842,Nicky Cadden,English League Two,Scotland,
252778,Robbie Crawford,Scottish Premiership,Scotland,
11381,Matt Gilks,English League One,Scotland,
162512,Scott James Cuthbert,English League Two,Scotland,
185226,Keith Watson,Scottish Premiership,Scotland,
186126,Ryan Flynn,Scottish Premiership,Scotland,
189217,Peter Ian Pawlett,Scottish Premiership,Scotland,
200898,Alistair Crawford,Scottish Premiership,Scotland,
200980,Steven Lawless,Scottish Premiership,Scotland,
202526,Stevie May,Scottish Premiership,Scotland,
210352,Sean Kelly,Scottish Premiership,Scotland,
212146,Billy King,Rep. Ireland Airtricity League,Scotland,
213686,Donald Love,English League Two,Scotland,
223663,Blair Spittal,Scottish Premiership,Scotland,
226514,Daniel William Harvie,English League One,Scotland,
230919,Alexander Iacovitti,Scottish Premiership,Scotland,
234228,Robby McCrorie,Scottish Premiership,Scotland,
235064,Calum Ross MacDonald,English League Two,Scotland,
237871,Jordan Holsgrove,Spain Primera Division,Scotland,
238758,Dean Graeme Campbell,Scottish Premiership,Scotland,
238765,Jamie Brandon,Scottish Premiership,Scotland,
243178,Barry Maguire,Scottish Premiership,Scotland,
244321,Danny Mullen,Scottish Premiership,Scotland,
245553,James Scott,Scottish Premiership,Scotland,
256711,Louis George Appéré,Scottish Premiership,Scotland,
262103,Daniel MacKay,Scottish Premiership,Scotland,
262525,Luke McCowan,Scottish Premiership,Scotland,
